amount,hour_of_day,sender_txn_count,receiver_txn_count,is_fraud
77956.30331600000,0,1,0,1
20219.09636500000,14,0,3,1
1957.6871960000001,16,12,80,0
2597.5041449999999,8,144,36,0
7481.110711000000,11,50,141,0
83864.3087030000,1,6,2,1
4614.070656000000,18,156,77,0
18827.877591000000,10,25,113,0
3082.5290140000002,10,69,71,0
5834.282375000000,17,199,123,0
53071.830207999999,12,22,110,0
2108.234197000000,12,123,119,0
21694.881993999999,9,147,30,0
47125.674489000,9,84,47,0
1132.8886490000000,17,143,48,0
38256.788837000000,6,2,1,1
4717.308780000000,15,173,84,0
8333.68315400000,9,146,37,0
1158.4396870000000,17,61,76,0
3345.095855000000,8,127,38,0
1759.872422000000,15,38,79,0
31931.63340100000,9,170,43,0
21527.673135000001,14,156,10,0
542.8331310000000,7,35,144,0
4196.838146000000,11,151,146,0
5339.895463000000,12,194,44,0
11149.871599000000,13,126,119,0
1426.560622000000,10,119,99,0
7572.118949000000,12,59,82,0
3470.7879140000000,13,71,49,0
7966.650753000000,18,60,89,0
9716.190719000000,14,50,114,0
12072.957784000000,13,78,63,0
5407.701927000000,15,129,48,0
16086.170075000000,7,103,121,0
7105.644414000000,21,49,87,0
151326.44211300000,3,2,3,1
25232.163023000001,5,199,91,0
55555.52955800000,0,0,4,1
500000.0,16,155,60,0
269.27658100000002,18,81,33,0
14491.740382000000,11,82,69,0
3477.2021820000000,8,59,140,0
65336.247260999997,10,78,100,0
11121.780204999999,15,145,91,0
1498.2464190000001,17,24,30,0
58271.22994900000,14,7,1,1
4947.138925000000,10,154,135,0
27593.327920000000,1,3,4,1
2421.4767609999999,16,51,30,0
43829.37542300000,20,50,46,0
4461.914526000000,16,166,27,0
319221.5539080000,3,6,1,1
2226.257288000000,14,89,83,0
6429.268375000000,9,116,71,0
5614.252088000000,14,84,112,0
951.9893690000000,18,41,114,0
1771.8202819999999,11,62,93,0
18286.545810000000,17,34,24,0
13797.175359000001,16,24,30,0
4289.945533000000,18,180,117,0
5805.952468000000,17,46,70,0
41954.269891999997,1,2,1,1
5916.961002000000,9,72,28,0
4151.390203000000,13,137,87,0
22096.48905900000,9,16,116,0
4188.885065000000,11,100,116,0
5683.387428000000,23,118,69,0
6488.732735000000,8,188,85,0
20803.70611400000,19,45,18,0
1305.3476129999999,20,123,148,0
1088.530573000000,10,172,33,0
546.9633630000000,10,196,3,0
2971.6958530000002,10,84,14,0
94836.11837600000,14,145,147,0
9507.83489700000,11,163,127,0
7309.57614300000,17,35,81,0
6819.188955000000,6,101,87,0
5392.91842500000,11,53,104,0
40740.08588300000,7,24,98,0
5623.43387100000,10,157,104,0
87912.62498300000,15,35,75,0
9017.160926000000,13,14,7,0
1421.1143370000000,6,117,95,0
1265.2625820000001,12,126,41,0
15420.444249000000,15,59,78,0
9690.944226000000,14,180,50,0
99960.09707700000,2,1,2,1
4761.572527000000,10,188,34,0
2843.0111440000001,16,100,38,0
16126.32643400000,11,109,35,0
18650.930316999998,8,196,119,0
24311.242042999998,5,4,0,1
5527.894362000000,13,19,49,0
856.5602450000000,11,12,145,0
112525.41094300000,5,3,1,1
3512.885677000000,15,46,109,0
42058.94177700000,18,193,56,0
1287.4924850000000,14,43,61,0
25756.780596000001,8,119,28,0
6281.610160000000,10,160,18,0
226.9383890000000,12,22,146,0
1408.4660140000001,11,5,83,0
701.1554200000000,18,141,144,0
10468.2425070000,16,146,99,0
5783.856571000000,12,6,45,0
36139.87267200000,10,12,38,0
71524.74074500000,8,87,130,0
175472.6036570000,22,5,4,1
15360.275586000000,12,167,95,0
16133.936551999999,10,10,124,0
4867.591225000000,8,96,109,0
25036.103169000002,10,13,109,0
12588.45421100000,12,118,95,0
143561.7188220000,0,5,1,1
1891.6832310000000,15,114,21,0
6959.712248000000,10,61,38,0
7039.513387000000,10,38,42,0
28688.631625000002,7,194,66,0
15249.77554200000,20,75,21,0
4081.7014039999999,10,69,116,0
28254.78928300000,18,145,52,0
648.8912290000000,10,111,92,0
33843.359111999998,15,66,56,0
9616.411909000000,9,140,16,0
28901.0124360000,10,182,17,0
9247.578943000000,9,38,6,0
14538.606903000000,12,36,89,0
112554.8124660000,6,0,1,1
24242.001585000002,12,16,94,0
14418.02821400000,7,149,67,0
5620.222238000000,20,48,136,0
510.74443300000001,20,186,40,0
9102.743707000000,9,54,146,0
22827.83079100000,9,72,90,0
1794.6529330000001,19,156,105,0
5166.1970300000003,7,183,5,0
2350.2587930000000,13,169,146,0
13929.764121000000,12,86,97,0
79568.7982710000,18,2,1,1
4114.601392000000,10,105,48,0
3806.8910620000001,17,180,110,0
5184.784373000000,16,165,122,0
11272.545904000001,14,189,84,0
778.6397380000000,19,89,35,0
2148.2597919999998,7,175,87,0
2486.1912210000000,9,12,48,0
3820.9035600000002,15,28,41,0
7463.939181000000,9,54,26,0
145846.88796200001,2,6,2,1
4651.500745000000,11,76,100,0
1202.7032019999999,16,45,82,0
6201.151507000000,16,111,120,0
2618.0378860000001,15,91,146,0
8714.003726000001,10,107,100,0
7071.434976000000,8,37,38,0
901.8956990000000,19,117,80,0
10792.867430000000,17,175,62,0
1559.7430070000000,14,142,95,0
5756.707587000000,5,107,96,0
3276.3327810000001,14,41,49,0
20367.72062000000,9,191,115,0
1822.1644340000000,8,36,139,0
2163.9414760000000,18,156,112,0
2727.2041439999998,7,57,5,0
577.1298230000000,17,34,145,0
10537.468827999999,16,32,118,0
6436.716547000000,13,53,34,0
2597.6647360000002,11,112,43,0
3060.947867000000,12,17,11,0
3394.8768209999998,6,172,6,0
7483.413070000000,20,18,148,0
3345.524400000000,10,59,10,0
26828.39313400000,1,7,0,1
11924.253084000000,21,186,40,0
3058.536121000000,8,72,23,0
4009.785452000000,18,119,71,0
7788.09840000000,12,165,79,0
8418.462966999999,11,42,31,0
13887.730364999999,11,48,36,0
3354.691077000000,16,88,88,0
2647.373956000000,8,92,39,0
15171.036448000001,12,39,20,0
11443.833688000001,9,199,95,0
2278.927073000000,11,170,46,0
444.9355420000000,8,91,146,0
4739.55418100000,16,72,82,0
509.6743050000000,8,52,102,0
6339.805994000000,16,134,147,0
7417.205872000000,19,160,16,0
1096.8696100000000,7,48,121,0
3518.4397939999999,20,47,121,0
1911.0813129999999,15,176,72,0
7211.480903000000,14,175,91,0
3442.9056139999998,12,171,104,0
340.6103210000000,7,179,29,0
11411.566978000001,16,31,73,0
9954.586884000000,8,40,76,0
22671.78095100000,19,13,35,0
4040.2025359999998,17,61,10,0
6572.8958819999998,13,78,128,0
1958.8061740000001,16,35,129,0
428.3930290000000,14,91,101,0
14125.953030999999,9,143,92,0
57110.91395900000,16,158,132,0
12753.607405000001,11,174,149,0
7476.773667000000,15,196,59,0
9357.966607000000,17,171,92,0
49451.42783100000,15,44,136,0
8527.00597300000,17,63,64,0
1871.5998190000000,17,28,137,0
2928.2054380000000,13,119,125,0
85637.34668000000,22,3,1,1
26003.505776999998,19,85,105,0
1328.0500210000000,9,128,3,0
8112.373922000000,11,174,94,0
4534.455708000000,18,44,39,0
1559.4760369999999,12,137,148,0
4053.9946780000000,17,66,140,0
4364.731594000000,7,47,56,0
249586.12137899999,17,3,1,1
4589.150926000000,12,89,5,0
834.9439090000000,19,159,17,0
844.1869890000000,16,26,81,0
2971.506561000000,13,24,92,0
8871.064339000000,9,103,46,0
19396.212630000002,7,67,4,0
7720.940263000000,13,134,67,0
4903.078004000000,11,64,107,0
3987.3397519999999,7,22,89,0
527.8414080000000,12,70,78,0
30961.869865000001,18,114,145,0
3749.612919000000,16,67,43,0
29457.900205999998,15,149,43,0
98132.32960700001,4,0,4,1
13060.995072000000,10,195,54,0
20223.733770999999,10,168,139,0
68285.98879600001,7,6,2,1
2423.5263199999999,17,151,51,0
18089.774154999999,12,102,19,0
4203.889136000000,15,153,72,0
6584.040869000000,7,110,8,0
3780.848579000000,23,161,75,0
16870.938104000001,20,180,36,0
6546.811823000000,6,157,116,0
195494.09554200000,2,6,3,1
852.0599710000000,16,30,107,0
1341.6627000000001,13,123,97,0
5221.35443200000,18,44,15,0
45923.488007000000,18,85,87,0
4410.088857000000,8,75,50,0
4106.953809000000,23,79,142,0
18717.73845700000,22,8,62,0
1243.5307459999999,0,121,136,0
6249.771061000000,15,70,39,0
10881.458705999999,12,119,78,0
68440.27312699999,1,5,3,1
4492.73935300000,8,19,83,0
3028.0919950000002,19,117,50,0
1870.7156920000000,14,116,147,0
2017.2931369999999,11,178,62,0
37985.33926500000,10,73,9,0
11338.528520000000,0,178,130,0
2966.345040000000,11,91,8,0
9684.641399000000,15,155,41,0
2693.3072840000000,10,141,63,0
9674.634838000000,18,100,132,0
7064.146496000000,7,165,108,0
14384.300780000000,9,163,15,0
5298.910810000000,20,63,85,0
1605.1068690000000,13,17,4,0
21960.39907500000,17,47,107,0
45474.685142000002,6,49,82,0
2376.2083170000001,10,91,134,0
2696.583725000000,15,179,109,0
13780.465334000000,9,29,123,0
27523.969564999999,9,181,84,0
8876.222791000000,13,143,28,0
2415.0204990000002,8,66,85,0
6864.118015000000,14,169,118,0
36335.08817700000,14,130,128,0
1369.0380299999999,10,183,12,0
818.7577610000000,13,102,48,0
27357.430833999999,17,55,67,0
6255.755488000000,9,101,8,0
27389.272093000000,6,39,103,0
1307.9008710000001,11,6,100,0
7893.996304000000,14,198,147,0
3588.1641780000000,8,100,39,0
1345.5535319999999,8,162,18,0
955.8158040000000,11,86,139,0
9054.04927900000,12,187,18,0
8814.265343999999,9,115,112,0
6034.494636000000,17,89,53,0
3126.6017170000000,20,177,71,0
4917.9508809999998,22,76,27,0
846.9075510000000,12,89,81,0
1132.667670000000,12,142,69,0
15502.642730000000,15,28,144,0
2675.0816439999999,14,126,122,0
9339.636785999999,9,196,120,0
18145.833044999999,6,126,22,0
56011.73358800000,9,0,1,1
2758.5524129999999,17,62,104,0
9468.638967999999,14,52,99,0
18388.985370999999,5,4,0,1
2396.6416610000001,11,192,37,0
47805.303647000001,3,6,0,1
26820.80536100000,10,135,125,0
1964.4496270000000,11,180,88,0
38066.07184100000,19,7,2,1
2254.6552419999998,11,145,101,0
2372.4585210000000,9,169,33,0
26108.57674300000,21,29,115,0
12099.14600700000,14,194,65,0
5502.123780000000,18,196,90,0
1728.8792599999999,0,158,122,0
2596.860453000000,8,135,42,0
2592.275959000000,22,112,97,0
2469.2829689999999,21,15,20,0
5810.35735800000,13,194,93,0
86715.9460430000,4,7,1,1
2312.830812000000,22,150,42,0
12812.20622400000,16,132,136,0
15069.568862000000,14,134,56,0
19301.682648000002,8,109,55,0
11297.393909000000,4,48,66,0
841.6906420000000,18,59,76,0
144.97464500000001,21,104,32,0
33240.27038800000,9,42,17,0
17010.766092000002,11,73,144,0
1072.2331310000000,18,185,76,0
9169.294628000000,21,172,123,0
2285.4640970000000,15,107,97,0
10321.891589000001,20,33,119,0
4476.131141000000,20,158,70,0
5941.186785000000,8,123,79,0
3684.5579809999999,19,5,32,0
2329.5510709999999,13,80,103,0
128612.2336050000,18,58,27,0
12471.52633700000,7,112,52,0
4955.843908000000,21,51,103,0
1944.9463499999999,12,147,35,0
4712.077817000000,15,82,123,0
2777.7588679999999,14,136,103,0
2073.526305000000,9,101,70,0
1034.8874169999999,10,70,63,0
116011.39772500000,5,6,1,1
12443.697883000001,5,6,78,0
6522.052963000000,11,143,36,0
1967.0148660000000,17,61,107,0
115276.15108200000,16,169,145,0
6545.867354000000,16,180,85,0
2315.8722149999999,6,119,69,0
2061.609616000000,10,114,35,0
2530.5382490000002,10,115,23,0
4140.923134000000,7,15,79,0
1704.2548509999999,8,182,27,0
1227.2747750000001,13,197,145,0
16672.03678200000,13,181,134,0
1709.7377530000001,13,183,32,0
10492.624580000000,17,92,135,0
2108.7853049999999,9,168,5,0
57010.59633200000,5,7,0,1
19346.674909000001,14,195,83,0
2643.8109089999998,14,135,11,0
35472.29802900000,1,2,2,1
5769.926412000000,11,172,135,0
11397.699175000000,13,14,114,0
10806.081217999999,12,33,13,0
6014.394286000000,10,91,141,0
5450.009657000000,17,17,67,0
5940.6583959999998,10,38,34,0
1142.514964000000,18,34,31,0
4306.046030000000,8,14,120,0
5546.767614000000,17,154,144,0
5941.474883000000,19,41,48,0
1944.5617930000001,14,85,48,0
3929.5347000000002,15,197,11,0
10430.486680000000,19,95,18,0
1240.0320660000000,10,145,118,0
3374.348820000000,12,71,78,0
2874.622715000000,8,184,118,0
12418.825855999999,21,66,71,0
5778.133908000000,16,159,131,0
981.2533660000000,19,39,4,0
4877.212936000000,18,198,24,0
2212.3965990000002,7,87,95,0
92815.64186700000,4,1,1,1
424.75263400000000,17,8,30,0
12306.290657000000,3,1,3,1
4871.383959000000,8,95,138,0
750.848247000000,15,119,31,0
6895.000282000000,11,93,99,0
5624.774385000000,19,115,29,0
2734.8413449999998,15,53,36,0
31530.214139000000,18,189,13,0
12492.563463000000,10,163,96,0
620.9334840000000,20,108,17,0
7136.649410000000,21,158,5,0
5821.640629000000,14,97,47,0
73937.20782500000,1,7,3,1
93102.48129400000,22,5,0,1
6438.40842000000,17,142,137,0
7234.785567000000,8,116,62,0
2051.888757000000,13,116,148,0
1725.007139000000,9,175,147,0
4144.597971000000,3,132,21,0
3491.324966000000,11,190,40,0
4305.128601000000,11,175,85,0
68480.45110500000,2,7,4,1
5124.075379000000,9,192,13,0
470.56847099999999,11,158,32,0
33506.14542400000,7,156,22,0
3381.2100829999999,9,128,13,0
3882.125071000000,19,7,122,0
4069.7137320000002,9,116,145,0
3319.1387399999999,23,184,96,0
10369.753940000001,19,95,77,0
1182.1766230000001,17,162,106,0
805.075826000000,15,161,128,0
16537.0170190000,13,192,97,0
7149.2249920000004,13,118,78,0
1107.7977840000001,11,143,124,0
10726.369518000000,17,111,138,0
53051.35451100000,20,121,139,0
14758.776615999999,21,175,34,0
2736.695118000000,13,165,126,0
157949.46192400000,8,7,0,1
19251.266636000000,10,180,67,0
21863.42473600000,18,194,25,0
10947.575833999999,9,115,75,0
10049.697292999999,10,145,123,0
10326.236269999999,18,69,67,0
1264.1985440000001,13,35,87,0
4640.462360000000,15,90,148,0
879.3165580000000,10,184,108,0
500000.0,20,1,0,1
7530.138001000000,8,198,113,0
937.5005980000000,19,42,43,0
3360.530360000000,7,140,78,0
2972.7533770000000,8,70,72,0
5121.4867990000002,16,196,84,0
1002.4480460000000,12,125,96,0
15518.23636300000,5,151,89,0
3470.317401000000,16,172,68,0
5873.802476000000,13,64,91,0
3099.7224289999999,17,148,73,0
966.2890340000000,10,48,45,0
3601.6574630000000,12,6,121,0
7277.118567000000,12,115,99,0
1798.327466000000,13,54,14,0
9675.941683999999,13,84,25,0
140700.6436730000,0,3,4,1
7037.686314000000,8,81,63,0
5375.586757000000,9,23,87,0
11141.05217400000,23,18,93,0
1097.4566210000000,10,84,51,0
3849.0653769999999,19,117,147,0
4898.170670000000,8,185,66,0
25295.821371999999,13,117,45,0
55344.41201700000,13,133,106,0
119142.31946100001,14,49,59,0
1853.880338000000,9,49,44,0
6240.849779000000,17,41,48,0
10144.63679000000,13,129,25,0
6260.400859000000,9,63,121,0
2060.974944000000,14,168,96,0
15395.991983000000,16,82,78,0
21347.833714000000,6,9,64,0
41801.89857000000,11,85,108,0
2554.920806000000,0,63,128,0
2179.180575000000,19,48,21,0
18375.324705999999,13,191,93,0
586.55866800000,20,46,4,0
15890.70972000000,12,114,36,0
21227.99620400000,13,23,72,0
181223.24990000000,2,5,0,1
3863.018796000000,12,48,122,0
4167.15782900000,11,80,45,0
9091.976403999999,8,38,130,0
4833.831506000000,11,54,88,0
3055.31609900000,12,159,77,0
4417.982031000000,10,73,118,0
987.021294000000,16,101,108,0
1194.6047320000000,19,191,62,0
17337.14480800000,10,94,56,0
1194.8319839999999,6,98,138,0
18013.09826400000,11,93,14,0
5112.053157000000,15,13,147,0
2039.5587290000001,16,163,88,0
8502.858940000000,10,92,117,0
16817.26851800000,8,142,36,0
22291.198151000001,11,23,124,0
2577.763859000000,19,104,137,0
12053.764471000000,11,95,51,0
2226.9347440000001,17,24,79,0
3226.334872000000,6,129,23,0
3056.5294939999999,12,175,115,0
45407.42435100000,7,1,3,1
7723.010627000000,8,5,2,1
1239.113210000000,13,38,79,0
4884.0402819999999,18,191,26,0
1197.8100520000000,18,44,137,0
1140.5441699999999,10,49,34,0
32918.46776100000,22,141,144,0
12358.816783000000,16,54,118,0
1020.2454150000000,15,96,70,0
114052.56527200001,9,93,23,0
4169.523704000000,15,170,120,0
266223.5744490000,13,0,4,1
2421.854653000000,18,153,42,0
755.1729170000000,9,80,120,0
259878.8486510000,0,4,0,1
10405.946030999999,8,68,39,0
677.1671010000000,11,59,60,0
1806.0084059999999,10,20,113,0
4361.750557000000,15,18,29,0
548.7395140000000,8,64,82,0
1660.453067000000,17,144,22,0
47928.45950800000,16,71,120,0
1265.6934750000000,18,38,40,0
3653.570980000000,16,64,28,0
6894.910438000000,15,7,69,0
2719.8809150000002,12,198,91,0
2731.6815990000000,20,25,20,0
63523.98509600000,11,43,85,0
4459.1574330000,9,185,106,0
209960.3602550000,6,4,4,1
8593.324898999999,13,192,84,0
2924.650235000000,17,70,144,0
4601.452066000000,11,45,38,0
2086.30361400000,10,131,121,0
2218.349875000000,13,137,91,0
2229.28594300000,12,121,116,0
16207.37758100000,11,164,15,0
10994.948098000001,14,118,25,0
12276.427920000000,12,44,32,0
4910.0581730000004,9,5,70,0
616.5931610000000,12,157,70,0
5356.158314000000,14,33,116,0
1491.3091740000000,17,134,53,0
10054.035399000000,17,180,3,0
4191.607137000000,15,179,104,0
2728.0473760000000,9,161,18,0
6492.582861000000,19,18,109,0
3438.9579950000002,18,105,104,0
70372.05236200000,10,138,71,0
806.8216490000000,12,173,108,0
4113.151861000000,11,122,138,0
1524.511674000000,21,32,63,0
12531.580199000000,9,164,30,0
2048.3497940000002,6,59,128,0
11882.439495000001,15,91,4,0
4861.280716000000,9,90,137,0
2023.5067790000001,8,187,111,0
23994.17324300000,7,55,44,0
9499.096906999999,16,191,7,0
12597.33500400000,16,36,9,0
2586.992015000000,13,93,146,0
9334.363750000000,18,63,116,0
3689.2263440000002,14,122,131,0
55948.143918000002,12,64,123,0
3586.553340000000,11,38,64,0
20170.270831999998,10,146,90,0
940.9116190000000,8,196,36,0
149290.56972199999,1,4,3,1
1561.0200589999999,19,38,19,0
16360.598368000001,9,109,33,0
3764.7466829999998,7,50,71,0
20505.198199999999,5,108,27,0
23594.54789100000,12,97,110,0
17982.591050999999,14,17,113,0
5092.586353000000,15,58,137,0
20192.862856000000,13,144,35,0
8481.522695000000,12,157,86,0
7239.173145000000,19,80,76,0
13045.78876700000,7,133,3,0
1532.6071210000000,16,89,65,0
1410.102791000000,14,69,139,0
1426.5437620000000,20,109,105,0
1505.8378210000001,15,49,25,0
1832.315095000000,16,110,77,0
15345.47184600000,15,82,84,0
405442.8012730000,1,5,2,1
3112.453035000000,19,98,87,0
84589.8576790000,15,128,43,0
187274.78254600000,1,5,1,1
2739.140271000000,10,167,54,0
353.0963750000000,11,102,16,0
3938.8915699999998,11,60,8,0
3219.738815000000,15,54,59,0
9510.523273000001,15,38,130,0
2811.9330719999998,17,129,59,0
11162.142389000001,6,18,81,0
18385.153118999999,13,50,65,0
16464.021563999999,16,24,145,0
2932.535160000000,14,67,52,0
3750.669294000000,8,90,41,0
976.782489000000,16,168,62,0
9148.723590000000,18,124,131,0
7848.087475000000,16,108,109,0
2151.227138000000,11,192,97,0
4085.96711700000,22,71,46,0
3465.4697609999998,17,131,117,0
59503.35286000000,11,155,12,0
2925.615032000000,9,121,14,0
3498.356090000000,19,42,12,0
5105.692373000000,9,170,103,0
15474.724495000000,11,141,85,0
17978.589752000000,11,88,9,0
1144.321956000000,11,54,69,0
651.2738690000000,16,108,145,0
2432.116903000000,14,135,17,0
66426.22579000000,15,165,52,0
762.3133309999999,8,185,51,0
12369.177049000000,9,138,26,0
10192.509905000001,14,137,144,0
24401.854879999999,13,60,96,0
2645.797439000000,11,146,35,0
8600.968131000000,14,94,94,0
75675.4009860000,15,4,1,1
278.5567290000000,13,69,74,0
1339.642385000000,14,110,62,0
1163.9363599999999,20,73,78,0
36935.14648800000,13,49,99,0
2156.9833199999998,22,54,115,0
101810.42970199999,7,64,16,0
1195.9381870000000,9,60,148,0
4649.453845000000,5,137,66,0
14873.38930300000,12,24,31,0
1389.8392469999999,8,180,103,0
22595.32956200000,10,172,90,0
1291.3317609999999,12,175,60,0
5190.974157000000,8,165,35,0
7556.50572100000,9,81,88,0
1242.9752989999999,13,51,96,0
4733.04896600000,17,157,106,0
290.78379600000000,13,194,16,0
404.6859640000000,19,73,72,0
77733.01158900000,1,3,1,1
4586.926189000000,15,136,116,0
114341.42183200001,3,1,0,1
588.2427100000000,12,147,17,0
1878.8038959999999,21,15,136,0
2794.3450600000001,19,68,19,0
33683.32064400000,14,42,29,0
4994.953255000000,10,94,67,0
8201.183981000000,16,82,42,0
229.7408230000000,20,47,5,0
4541.895372000000,13,76,81,0
77183.07636399999,10,1,1,1
9069.851814000000,13,137,20,0
6154.5766730000,6,69,138,0
143575.62753999999,4,0,2,1
8071.111103000000,10,168,101,0
9960.485667000001,18,152,43,0
2186.7015990000000,16,127,61,0
1129.3057400000000,12,32,34,0
2076.101369000000,14,54,87,0
1557.3688979999999,18,139,126,0
470122.19181599998,20,6,1,1
1967.915748000000,13,15,148,0
2478.785279000000,19,79,85,0
9546.46154100000,12,180,132,0
6421.224447000000,13,57,134,0
64580.354268000,2,1,0,1
939.8905190000000,10,130,133,0
23848.98067900000,15,47,108,0
4634.135003000000,9,79,84,0
1595.043042000000,11,85,24,0
1565.6235150000000,9,135,121,0
3519.3795519999999,11,59,46,0
216201.30109600001,2,5,0,1
1928.594213000000,17,109,21,0
1184.4361369999999,18,89,32,0
3828.59642400000,8,25,100,0
959.1391300000000,18,39,24,0
7528.436225000000,13,101,10,0
1170.1934679999999,19,98,99,0
751.7866580000000,16,144,129,0
277575.75963500002,4,3,3,1
1050.8149530000001,12,48,14,0
25612.817171999999,8,33,65,0
160220.74568100000,2,2,4,1
1306.5812080000001,6,51,66,0
2514.471213000000,8,127,97,0
1170.6443540000000,14,168,11,0
8511.144405999999,8,109,34,0
5164.640411000000,8,155,35,0
9745.256565000000,18,139,146,0
500000.0,15,0,2,1
655.2063940000000,8,39,56,0
13772.045480999999,7,107,79,0
3663.0698860000002,14,135,117,0
776.1983300000001,19,33,144,0
1473.7229190000000,12,55,116,0
19577.03439500000,17,98,92,0
4296.037081000000,22,196,81,0
3818.0048440000000,13,135,16,0
19444.996423000001,3,7,4,1
2470.1498440000000,10,85,91,0
652.6476030000000,13,12,83,0
2016.2065290000000,13,7,148,0
1434.710407000000,15,97,124,0
10172.92066500000,20,140,96,0
1269.0071670000000,12,7,75,0
2297.475693000000,7,157,92,0
4729.378867000000,9,108,67,0
8513.536362999999,17,67,34,0
87282.90921600000,9,0,1,1
55045.13872500000,3,0,2,1
4508.610004000000,6,159,125,0
26268.14357000000,21,42,123,0
3409.9497090000000,15,183,136,0
17311.266269000000,6,59,94,0
457.22589499999998,8,117,38,0
371.2879310000000,15,114,60,0
126109.91727300000,3,4,3,1
4041.2916829999999,9,91,5,0
19730.282888999998,17,151,103,0
45074.4125920000,13,77,67,0
3237.8041420000000,9,18,57,0
20597.62967100000,15,67,4,0
4546.642468000000,7,147,125,0
1608.76249000000,8,64,133,0
8477.727588000000,12,87,94,0
2056.8677729999999,9,50,40,0
9259.517495000000,10,65,126,0
10626.007508000001,13,36,28,0
2951.894312000000,16,72,63,0
19897.755980000002,19,125,97,0
1937.0369450000001,8,12,118,0
1281.3980210000000,15,47,29,0
4518.630625000000,8,50,16,0
39221.41711900000,8,150,76,0
16343.59508700000,12,27,68,0
35968.17961300000,10,110,68,0
7699.006748000000,11,91,97,0
3574.5254239999999,18,51,119,0
4756.859883000000,18,17,49,0
6603.1384540000,13,65,86,0
12028.424327000001,18,168,132,0
16753.38801000000,12,191,89,0
8722.3622310000,8,98,55,0
1575.496290000000,9,92,136,0
1388.0969430000000,6,124,148,0
1024.4717949999999,9,104,61,0
874.8931679999999,9,150,144,0
7351.109473000000,9,139,90,0
3226.219035000000,13,69,43,0
2449.3402870000000,9,117,101,0
5816.831874000000,8,128,54,0
32802.41270400000,18,114,138,0
130405.71969699999,4,6,4,1
4179.498231000000,14,113,135,0
1727.1880520000000,15,150,59,0
406.519449000000,8,76,103,0
79878.63979200000,8,2,0,1
5657.066255000000,11,43,30,0
6515.333971000000,16,132,4,0
1659.0817669999999,17,62,11,0
5577.309846000000,16,177,81,0
4469.902953000000,18,117,123,0
2376.057646000000,15,35,19,0
1488.9431050000001,14,53,126,0
13749.390914000000,18,128,124,0
8312.763059999999,7,175,24,0
64965.33178800000,8,2,3,1
983.011724000000,10,119,80,0
24567.10264500000,6,5,3,0
26234.236488999999,15,32,124,0
1302.0556140000001,8,115,111,0
7233.648150000000,16,69,21,0
322786.37660100003,20,4,3,1
2094.42811900000,17,109,10,0
8669.30823000000,12,122,129,0
7478.544715000000,12,57,138,0
61326.28187500000,0,5,1,1
3106.963756000000,11,192,102,0
2601.8736250000002,17,107,38,0
1660.9052310000000,18,14,85,0
82389.31030400000,5,0,1,1
583.1481360000000,0,24,37,0
8428.454454000001,9,25,81,0
40445.261621999998,4,1,2,1
3714.609526000000,13,128,84,0
234793.31673900000,0,4,0,1
3507.1009859999999,9,182,83,0
16993.052667000000,19,13,53,0
2499.404970000000,20,114,18,0
10378.927591000000,20,39,8,0
3661.3530479999999,13,22,92,0
55639.85697900000,13,72,128,0
7903.632385000000,9,152,56,0
11432.234446000000,14,197,103,0
2805.276196000000,11,91,76,0
1604.3305339999999,8,49,67,0
1242.262568000000,12,27,32,0
2423.0959560000001,23,64,95,0
11439.888015000000,12,174,93,0
3425.3820890000002,23,40,92,0
3165.6211890000,2,34,138,0
7026.803227000000,20,53,101,0
6658.132084000000,12,191,19,0
1692.375498000000,16,183,63,0
1242.5812750000000,9,102,113,0
30396.5078740000,2,5,2,1
13260.41438900000,14,162,117,0
2717.8543719999998,17,28,136,0
2002.7664370000000,14,197,47,0
61328.753561999998,9,6,4,1
16838.01922800000,16,96,12,0
4865.488395000000,20,151,61,0
5428.007944000000,13,159,98,0
6692.501943000000,10,153,112,0
7617.604646000000,11,154,93,0
68544.63787799999,12,3,2,1
17556.360562000002,8,1,0,1
20297.830989999999,8,42,29,0
10798.393614000001,21,31,80,0
6302.4491710000002,9,123,136,0
15495.146382999999,8,175,144,0
1458.3352870000001,12,121,91,0
8602.707469999999,20,103,135,0
11336.462293000000,9,93,35,0
1847.5733040000000,7,143,40,0
4439.934589000000,13,94,64,0
10058.29084200000,13,170,67,0
4324.397106000000,7,103,136,0
20976.02602400000,11,196,79,0
31162.50271600000,15,18,24,0
125949.09259700000,1,21,19,0
4249.422367000000,10,96,94,0
3963.1972569999998,17,33,68,0
2612.758857000000,11,171,100,0
11556.208654000000,13,22,126,0
4505.004017000000,23,146,61,0
499.3522230000000,15,30,148,0
6127.863397000000,10,112,34,0
28771.759681000000,3,182,31,0
47791.774170999997,9,19,104,0
2014.3785080000000,8,15,26,0
2195.9099090000000,18,139,62,0
8843.191543999999,12,180,81,0
21003.81004300000,16,92,63,0
13935.960047000000,8,125,105,0
7662.213705000000,9,152,68,0
7004.695079000000,7,152,110,0
30442.221860000001,17,8,132,0
15435.93491900000,18,111,30,0
1459.8889780000000,20,76,46,0
17293.39413000000,10,32,56,0
2360.7266249999998,14,51,75,0
473.03232500000001,14,139,127,0
7983.671768000000,11,111,56,0
9629.847202999999,12,95,45,0
5509.983333000000,14,50,29,0
3995.029902000000,9,82,76,0
26406.32077300000,9,179,38,0
630.6844970000000,8,161,92,0
4054.002518000000,9,42,135,0
